mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
-0.06176704514579804,-0.03591492753485517,-0.043545874324438384,-0.033820971033288724,-0.003095359477436065,-0.00016277852847562527,0.018503174092506736,0.014187033784058695,-0.004447691571777309,0.0008764344017200906,-0.005227584410329745,-0.004838777432920892,-0.001751484442601883,-0.03403220386348531,1.4964226439948656e-05,-0.005007680117798968,-0.0019115338772132944,-0.001562086766049669,-0.0023199505293819683,-0.0027430040454498408,-0.10109081309064698,-0.04574812629943172,-0.10275579580823972,-0.11608457345498434,0.0011408540758488263,0.003264470946699504,0.023310687843588696,0.015422208587465909,-0.00489108158040297,-0.0014179729351302007
-0.034117632811798616,0.0037355049319669487,-0.025569936234468498,-0.01627007895376018,-0.0028249256934272313,-0.005107368965030393,-0.01810285855200671,-0.03697402411338078,-0.0023160927878045933,0.0008439781499770454,-0.013243103433445912,-0.0021141954531086944,-0.006273972192140087,-0.028078537545653055,-0.0018961807137657365,-0.0004676856912553291,-0.004677027754121782,-0.000718966759921373,0.0004991704992622066,-0.00015197218117755872,-0.07924991822063167,-0.010458912340556436,-0.08816197748279449,-0.07917046182319955,-0.006800787264096887,-0.026821181083785506,-0.039015241638746874,-0.07189134413997154,-0.015830556403463755,-0.006191201659501593
-0.04683184588997544,-0.015192600221158691,-0.049691985348848326,-0.038769843287626865,-0.0021207445268787493,-0.01760496347403878,-0.037255978177693654,-0.0561999933918251,-0.0020812198460224422,0.0029267734174248257,-0.02039291249501886,0.0012388259864370883,-0.020863959292992968,-0.03735004577147927,-0.0006827773575211264,0.0038683111155404085,-0.0025429814834703568,-0.002779723718464548,-0.0020067482388352416,0.007124961085236672,-0.05962009037445187,-0.013359486428014366,-0.06874972067955072,-0.06440788984635108,0.016454859875397555,-0.01035437905274659,-0.02055535874494818,-0.04641349574465161,-0.0007200117416227446,-0.0024824646576575267
-0.05229473347358845,-0.05074514646469872,-0.046060612390421564,-0.036199354220143476,-0.0025313699757118463,0.0026996468564669724,-0.02973875093652816,-0.03547471804653783,-0.00410998242244767,-0.013426148336971309,-0.015238783272190247,-0.0026614346291267406,-0.01257068603868799,-0.01928479246592199,-0.016688947768736296,-0.003246495893703908,-0.010521213561555961,-0.018123340573991117,-0.003015228565299573,-0.007196979417764999,-0.029653542293065577,-0.032507467568414945,-0.04303285087414629,-0.03200586146961384,0.013876385830309583,0.001880849068808397,-0.005240776792242612,0.008312114270886899,0.001473338046409581,-0.0040906049331789615
-0.00034922837718628024,-0.024276723853504375,-0.006510680255538133,-0.0027305643355846746,-0.011085931277375748,-0.03745496063830511,-0.0819035157022797,-0.08356323461452421,-0.007077022930586777,-0.0022497883345040433,0.007308135398262929,-0.002260031483360014,0.0010201920963231607,0.008125248689415674,-0.0006339629206516269,0.0013077628676168166,-0.006347183998375162,-0.005245927062651128,-0.0002503611371424091,0.00466018407247621,0.010392302693590849,-0.03509607106907934,-0.02609842688120725,0.015255454255652843,-0.029308632796100093,-0.058116006074289905,-0.0633843295614277,-0.12106365450658278,-0.01873533842605144,-0.0184118588155058
-0.009279183233872753,-0.025796338850500325,-0.004677285913888404,-0.0010586311566842532,-0.010020861728447914,-0.014895337679560814,-0.053107232884586346,-0.06251600431939576,-0.006189000874778714,-0.0016057546191335541,-0.000572155826316025,-0.0024573098614819942,-0.0031770509307416754,-0.0020926183825255035,-0.0007736393378133489,0.00072301735277947,-0.005301994932862941,0.0019785541965268434,-0.00011448756877694972,0.0001853146329323247,-0.03623145911667362,-0.037764825808378366,-0.062379649178290725,-0.03621223679134339,-0.02621694146225234,-0.0407010409081135,-0.054229177113857614,-0.07304444409481696,-0.027398720644552663,-0.012490991274400622
-0.01978393151459162,-0.01835638710919935,-0.008350859867728622,-0.009563464176772214,-0.001998993117497781,0.0050190332163567745,-0.0003467135654139847,-0.027403307441988493,-0.002190868723008367,0.00027557297887153615,-0.015629140919981716,-0.002307318615380999,-0.013034274507429564,-0.039842806259562845,-0.0006175139054975664,-0.0025306450314534997,0.00022136790123111985,0.0017054068252413863,-0.004589498060111114,-0.004142012254135748,-0.08356221884291792,-0.03791994636527072,-0.08188136328460123,-0.08943726046041117,-0.020975426891609653,0.0072737543194139114,-0.0354326845506208,-0.06755966012421101,-0.005751324392226194,0.0012949964286988666
-0.027066207690117836,-0.009506715847974774,-0.026103931260206038,-0.017103429837921805,-0.005437175036181289,-0.01682469079023827,-0.04051726110189974,-0.06398070224897064,-0.002899808512535003,0.00027921785996282356,-0.009563532126190941,-0.0010666775860486545,-0.005933504801039632,-0.02077933513778511,-0.0010518378588387077,-0.0007308494589368572,-0.004368260610066781,-0.0012090160631919595,-0.0005124100874959077,-0.001018809946043139,-0.0605677070226582,-0.018394937262397135,-0.0660855871598326,-0.06443087404713693,-0.019664251644407715,-0.017676905792727706,-0.03644110444770874,-0.0736425282041061,-0.009070128873855875,-0.006048525715257304
-0.046226318003686685,-0.013261728257279615,-0.04429857153406941,-0.037513771384913144,-0.0019490734898616666,0.0015918784005354715,-0.02591010145532535,-0.051846466425615134,0.0011734062320850457,-0.002158341368575701,-0.01935416527759028,-0.001323878148951608,-0.012301766056466318,-0.037937865710836245,-0.00044217565597739236,-0.0002259995598446906,-0.0030025904898146887,-0.0017516775445469432,-0.0020936142707956937,-0.002362306864085142,-0.062415005181525686,-0.01400109296566166,-0.07172367297241287,-0.06849148446734482,-0.008926650829901746,-0.004956791234090324,-0.029767008366776603,-0.0692787680571103,0.0020847566118714967,0.0012533560167591036
0.016568236287534937,0.03275099375435033,0.01866940035147281,0.017901719083625943,0.0004308310351991407,0.011427870150161718,0.02670883154320408,0.011941980607227703,-5.741786177504109e-05,0.0022837005712504385,0.013782702903372494,0.001588789605326846,0.008137361473136984,0.01490861275958306,-0.0018910926789725026,0.0020653183840699525,0.0003818218152211595,0.0022510880391965076,0.005883912409467747,-0.0005554355543069833,0.03782303889435235,0.03472320109756937,0.034081901289834994,0.03183574166437805,-0.010199386832028685,0.016260110621702045,0.012776120206695616,0.0024398138860875812,0.004482713566072414,0.006513365948513667
0.01779562388473688,0.017392735383906045,0.015966896826826334,0.017818628735989897,-0.0020375068223577957,-0.0023045645302221455,0.02470109901092792,0.032708407886011016,0.001226743780519815,0.0011134666794700508,0.011128249553640926,0.0013582809945287299,0.0082815385154306,0.017201157053027712,0.001064549279178602,0.0007798353074492844,0.001614613948282287,0.002796834096071612,0.00010422266977337987,-0.00027555842229349945,0.03347163582105903,0.016495661135386988,0.035394231017036815,0.03415247130879428,0.00765990508728828,0.0035792483666877216,0.020483263439242488,0.04575697389996954,-0.0002385629473563814,0.0040590973958516885
0.024818345907887753,0.015103876121787147,0.025627604550005015,0.020531771556261107,-0.0006106209146840514,0.0061084974425879394,0.02281685458282035,0.02881763579061149,-4.0021232320638965e-05,0.00042622092744635636,0.006853651066253501,-0.0005032179832417952,0.0045489319454469395,0.01279211363738821,-0.0019121285508127313,0.0003143385993752589,0.001600224192686791,-0.0019044999496130495,0.0014361348747052277,-0.0008280116410180581,0.0356445638928831,0.014868000993144267,0.041364280709354835,0.033567424687059776,0.0028461038866097834,0.010454341389467109,0.021655890128334767,0.038334751715078004,0.00567710952615387,0.0021723438365332027
-0.027863026020612257,0.02713538109201861,-0.019196085480637545,-0.009356576810566314,-0.005736385870617973,-0.02954824030521248,-0.05728555424174075,-0.0773382673591929,-0.005152457979319572,0.0007904124997974979,-0.004566598627739918,-2.111865034278619e-05,-0.006607494416039397,-0.018587621244648262,-0.002515048386127136,0.00019060271781445946,-0.005743589700551592,-0.0062766920735353,0.0018920558898900513,-0.002470807826813671,-0.039542087600844135,0.029776659350135248,-0.06174679426891308,-0.04345342877967201,-0.005509594031949603,-0.04100557882694389,-0.05341360677235372,-0.09908932143849107,-0.03158008677220379,-0.006929869709728737
-0.050403286542461144,-0.016723547011273623,-0.04969670120254208,-0.04219357764334653,-0.000665107120806955,0.0011889957237679893,-0.016212429941218524,-0.04602783346849601,-0.0010249803536596309,-0.0021392782416164015,-0.018486435958510242,-0.0015021999496434707,-0.008762608247664025,-0.03927466913223101,-0.00027724575458462473,-0.0013537977884599342,0.0017856522314067872,-0.0008246087791517216,-0.002610840077830868,-0.0020258630083641494,-0.07024557558202098,-0.019905200578960506,-0.07882824918942254,-0.0763160981136534,-0.004563961411155271,0.0015154580154100462,-0.020218973625028197,-0.06402085972819847,0.0012427157933742035,0.0011536183745327413
-0.03179297301893295,-0.011212353227023112,-0.027658007179100733,-0.022623712070687085,-0.004062295979955995,-0.006023753032303671,-0.03115573021492206,-0.054980251479014454,-0.0022508415763690657,7.138791268567033e-05,-0.018672687801714414,-0.0012846125533454685,-0.010866602496468952,-0.03709587820473647,-0.0004847921652774698,-0.000713222403271705,-0.002336790763240038,0.00022025299217588983,-0.0014407471148236435,-0.0019217672820113268,-0.06511766279585109,-0.01698324954310049,-0.07500294310708418,-0.06913644917735619,-0.01540781932679367,-0.010754463232418182,-0.03183195671165476,-0.06899393964818466,-0.0072935973770540995,-0.00061002973397425
-0.03331091292751127,0.011570794824670652,-0.0315342974977525,-0.02205768433069159,-0.004311935916267804,-0.018065083172312892,-0.03872327560362692,-0.06792249569841226,-0.004914172675113134,0.00024045226334291542,-0.02576779959494362,-0.001033540897296858,-0.01849021402506008,-0.03631683072608024,-0.0015184185478705353,-0.002211379271236697,-0.004841166370543987,-0.004599829231975993,0.002118012469134699,0.003034375389895488,-0.05982672522941141,0.010270288125726139,-0.06619575535847311,-0.06539896678431034,-0.009379136529616692,-0.012719558823666028,-0.02910398752822925,-0.07201984349066605,-0.013457442376675748,-0.0042642921101667735
-0.012433424682906114,-0.01842155504766591,-0.006418324880028043,-0.0009173885870374746,-0.007618233777151363,-0.02586545596192169,-0.047103177095576605,-0.08232538396702599,-0.0071978495302868995,-0.0016012401903454964,0.005694538899857538,-0.002190221962346972,0.0024029183651387565,0.007809501658587858,0.00039458142775446767,-0.004871688958898257,-0.004125507904771329,-0.001177495090990885,-0.002269491356263906,-0.002198784918307236,-0.034371526989450694,-0.03212313486655708,-0.0562640790327277,-0.027867801129121145,-0.023293457380767255,-0.04031262367058465,-0.053437901901740005,-0.10641850857610523,-0.02823075262576882,-0.014664018578800448
-0.05706311239822894,-0.009791375487376684,-0.05132663070248438,-0.04662700805262996,-0.00016904098292383124,6.389492722293052e-05,-0.033115993002358464,-0.042319380851296697,-0.0004600081740813427,-0.0018012775798671218,-0.024446581483848536,0.0008091604884878839,-0.014380377475804859,-0.04118180622352514,-0.0017070220533008755,-0.002094145027139401,-0.004075739197281143,-0.007218995740732361,0.002003386777153652,-0.002085518865819766,-0.07170280972481703,-0.007126366254401758,-0.07383538038146159,-0.08198324166299176,0.0004526674334280364,0.0022793084889474896,-0.023967190138638638,-0.037361998818659446,0.005716104715865636,0.0004323224700888164
-0.026805508716739035,-0.017217366715154597,-0.018358167398153102,-0.012614952053738785,-0.004385995020290122,-0.013663738738157833,-0.040241370063201214,-0.05682254158414144,-0.0028563134783158705,8.667623917828838e-05,-0.0060541746805990405,-0.001457528839019907,-0.004181706891603437,-0.014530232405259564,-0.00019480522387687815,-0.001834272834169999,-0.0041126868421521474,0.001117964915842638,0.00030444576666116915,-0.0025001384722578954,-0.05654022202593608,-0.024324898892466643,-0.07064547798609387,-0.06438315968122052,-0.016367706825852046,-0.02958274533291967,-0.043063567060481915,-0.07408274631671813,-0.01606693398209616,-0.0027042838395413744
-0.059195847488997554,0.022151471244935984,-0.04694022132280815,-0.050375984601750905,-0.001998129939336367,-0.0026739840298114713,-0.01977479556319442,-0.05365579408611235,-0.003342429322561917,-0.0009433101737075429,-0.021433145660108305,-0.0008219121140859678,-0.014347075363885723,-0.04603274775224383,-0.0008551498397176916,-0.0028769238123819807,-0.005107519465599501,-0.002487297279578258,0.0001433359547560283,-0.0027043813036885145,-0.09123569311311824,0.0294322477176284,-0.09394038420833702,-0.09014042051474742,0.005699237328226514,-0.005007596781377666,-0.009984493502466526,-0.03933926776588824,0.0016085243467524558,-0.0012377998986023411
-0.04111326997229133,-0.013783494871364174,-0.03911443623531203,-0.0325135448043504,-0.003201344358189117,-0.013234551178795061,-0.04045193983286861,-0.0585574033182166,-0.0023365528008842903,0.0004198689461670151,-0.018438418040089898,-0.0003389190781162461,-0.01067908080215873,-0.03389933097842302,-0.0002695089349896618,-0.001055197664747678,-0.0025831363074816254,0.0002661844756900453,0.0007848336229874329,-0.00037387751310672134,-0.05679666694085447,-0.016765488763909275,-0.06720562613554289,-0.06212045998974051,-0.00861402079217371,-0.015263242399063777,-0.03146258923124607,-0.05219091095339695,-0.004588081157792316,-0.001937282301547791
0.019824528118524348,-0.0046798167623390745,0.022649127757758947,0.01365165683197229,-0.009709417530935656,-0.01497244749995597,-0.03328672505115197,-0.025682011229843787,-0.008003377200018804,-0.00526220181788813,-0.0125572487391382,-0.003995849195416377,-0.006407979324288204,-0.02011345649305621,-0.001420993830714433,-0.003260951455687907,-0.006938427285594168,9.783567690097954e-05,0.002457754736594793,-0.0021889107989321167,-0.0401985054042481,-0.016653384581229176,-0.07119089598462129,-0.039395984070269056,-0.030889698132531073,-0.0522872118142682,-0.06312950714554193,-0.05987325075025166,-0.05088853885360545,-0.019778267148699586
-0.03400228755626806,-0.01511779579164057,-0.03169145053381337,-0.02261871754191527,-0.00578447419915478,-0.007289464184159659,-0.04556187373234535,-0.06842913326345788,-0.0027710267065307504,0.00022440335751360428,-0.013004850598270534,-0.00034025023198096786,-0.007275135825663858,-0.02877303702227781,-0.001600804424352607,-0.0014638307229870792,-0.0040175763723973995,0.000416532066616746,0.002573852995397681,-0.0014484566031644792,-0.061678727511607946,-0.01987722919945665,-0.06731319648898498,-0.0674731690354627,-0.013477525664081466,-0.010855791656259911,-0.03602797645901388,-0.05729098481368163,-0.006828356759573236,0.001380846167166143
-0.044271663895455955,-0.014809436835205282,-0.04428016481436645,-0.038050817415731984,0.00024696816710462763,-0.011472847349281898,-0.03112900407657243,-0.04166486229730823,-0.0011291183710689702,0.00042299228505332623,-0.010391229856433355,0.0003442324497874208,-0.004222603182297083,-0.02571830542536133,-0.00032554622379722545,-0.0010368055517537497,-0.0029634036506295783,-0.00043271463212723907,-0.0009319329538503047,-0.0005806611114020597,-0.06595355824859242,-0.01577607300029282,-0.07293873373736168,-0.0653997333191303,-0.010891632557224222,-0.02406947899481791,-0.03267584507361341,-0.054253708308433256,-0.008089368109482376,-0.004972432222162401
-0.03216681907000244,0.002990308267599377,-0.02579483089299658,-0.016953997378801013,-0.005083004592659102,-0.01161296680557142,-0.03496198295681694,-0.054389413118237306,-0.004063747015907986,0.00013005219629642494,0.0013274958482632753,-0.0010861733978173606,0.0019066479337337247,-0.006703940291456285,0.0008184547030539695,-0.0031219749336176203,-0.0027657148271491537,0.0009565292650329861,-0.0009339611361192515,-0.0014109371756260574,-0.0672786495423272,-0.011804172965371675,-0.07641561981597988,-0.07753597519831226,-0.014130539349740049,-0.03279786965377854,-0.04120508743486368,-0.07208934518073314,-0.02515241231851431,-0.009421174806722343
-0.037175975858016685,-0.015700167884865456,-0.03304773274336447,-0.026634901139848375,-0.0015051625033860674,-0.0050352971219830844,-0.03088503238691877,-0.03022651844154606,-0.002593757296740704,-0.001004965161089964,-0.008266829647978419,-0.0023007594542160145,-0.004863447992606519,-0.0218558309639324,-0.0012976774474206686,-0.0015653881870707565,-0.0028989036717123992,5.9803633781950135e-05,0.0032658410072743463,-0.0034888044839832158,-0.06901076938779438,-0.016869700157158347,-0.07577403407154264,-0.07435304312998088,-0.01566303552821979,-0.013034683732290726,-0.0425784549674971,-0.06464721073088135,-0.029753461237651546,0.001288412376831934
-0.009450696248936389,-0.02885722657101411,-0.005117569323774034,-0.0029689229600673855,-0.008909677833619139,0.004345250502841193,-0.05378369944901942,-0.04675213131292513,-0.005040210654141113,-0.000870726586566979,0.008122258661337313,-0.002445127702160099,-0.00021623342028241014,0.0057229272900484705,-0.0016124730894515632,-0.00507366426789189,-0.007900308611231201,0.0021772192206696533,3.8355038393973914e-05,-0.002086571658322688,-0.010562330502960598,-0.040941006069208925,-0.06099893060219012,-0.013249042075051704,-0.033868306117312785,-0.028266048847857845,-0.07014732152711978,-0.045551957116037094,-0.024122937109898702,-0.009030379368058018
0.01551340312591116,0.0036003462130287426,0.02098762735350249,0.014225937693646806,0.0014118835924088666,0.005858304549988894,0.02456597540984994,0.028384086628671118,0.0032762726160784493,0.0012664058775201973,0.011246749563168984,-0.0003134583963884869,0.008761043701668393,0.01592583111125821,0.00044003211025916126,-0.00011063245759172183,0.0015914358391271408,0.0031094239444790597,0.0032812642323026744,-0.0007621790260357777,0.035835905584116784,0.007471896070348167,0.03890459586485316,0.031683059523060976,0.011992210271914763,0.008970888829134792,0.024648668421587926,0.04054495534189151,0.004078122081045997,0.0028591226840497465
-0.04329668805066148,-0.04215450693685178,-0.014130914305177433,-0.024677444396458147,-0.004777272071606904,0.0012805943609256478,0.013974769509864848,0.014626250843202349,-0.00719736875119885,-0.006933830893768893,-0.09866135688002993,-0.007409432968774536,-0.09077230120444481,-0.1358258614428406,-0.004536817961369492,-0.00592589418273175,0.0004960480547976897,-0.027234525278913003,-0.01737967719189623,-0.004302299953631306,0.00899338359518186,-0.007499257740368946,0.017555718216895857,0.011214810542839982,0.009952963516506227,-0.0031696624573383796,0.01990857611065942,0.037183731247838754,-0.012347665015910655,-0.007704889959881299
0.0003538702234262327,-0.021489361859433426,0.00241313436122521,0.0031592149223615483,-0.00808449719755091,-0.010575796670008743,-0.03191610314489594,-0.037414759759426756,-0.0042908669028301465,-0.004224443215551284,0.011606443339488947,0.002038037366175299,0.005074395754800711,0.01050319146342491,-0.001453776220031654,-0.004435179409454215,-0.005123794444987896,-0.003103391011712997,-0.008718601912097374,-0.006984863237343744,0.005376989989070792,-0.005075189056701735,-0.0316283768754184,-0.008365197511863346,-0.04278987401911868,-0.0420318289301257,-0.06912801639020622,-0.15000457064290787,0.0067638383649088795,-0.027868115685024095
-0.009856656889166775,-0.04779849659845666,-0.0017674177067442,-0.0078189391717887,-0.0036624230035791003,-0.0064379449965150755,0.016520058436429404,0.020720635851533876,-0.014805716422671672,-0.0115547846934382,0.002287257348052885,-0.010134336670685971,-0.0013872705065110238,0.0009270382718521904,-0.013896705337197527,-0.009366798632917587,-0.008900487060302194,-0.010044837827568263,-0.010068893998087816,-0.027804325142929836,-0.02569272672327244,-0.05002556218028851,-0.017472700908109737,-0.030967048127632967,0.004275301036630167,-0.00803775348337304,-0.006881526663264075,-0.013543605836930395,-0.01839759465853423,0.0008434406503253434
0.01962286346256331,-0.035052939139299154,0.025933922368722703,0.013268184129781755,-0.025001386205695354,-0.013594500005163034,-0.04062323922288563,-0.059934183180446014,-0.008029315098918762,-0.005377361202736721,0.0026458202417799282,-0.003675861367028934,-0.0004699875646784549,0.010422502669690628,-0.01001505700615418,-0.005912104118380802,-0.011008336156682612,-0.005166080854597201,-0.01646003556362549,-0.006532791179175016,0.03940009251799581,-0.06730458128600603,0.04068645640127392,0.034039440182669654,-0.0784843912154116,-0.00856285916414083,-0.06917524010729698,-0.06543107367978958,-0.005047815233413448,-0.009244298401427114
-0.04154490903209206,-0.013608617313354181,-0.040108912893954275,-0.033179449090095244,0.0013877683013085727,-0.015527287727457095,-0.03530855704148142,-0.04834506294246312,-0.002608838854371924,4.147049796657746e-06,-0.019958677030217472,-0.00045279643836899913,-0.016496788274315746,-0.03161109997567382,-0.0007753871695007618,0.004415878261522085,-0.0002955483713441253,-0.0025305822124047947,-0.003897039244675568,0.0016748756695736207,-0.05534972137089709,-0.016286379959792638,-0.06315653904043549,-0.057776738772591686,0.0042964308680372805,-0.025165904893873842,-0.02729864590023807,-0.06477381617249157,-0.01761872781646029,-0.002187227590162087
0.007703373747632715,-0.021114890177868318,0.0030220484581318075,0.0006453133131554897,-0.009578110230324304,-0.010280528589974372,-0.024964968482477205,-0.054740937013781445,-0.004423023223878248,-0.0036011529589729113,-0.0017393942087940031,-0.0003420984745684728,0.0017662972164974328,-0.0015580485926650995,-0.0011064545107500896,-0.00477872098753409,-0.003395673772186043,0.0020897668442709993,-0.003436047017316207,-0.003645312106650875,-0.05292765970421315,-0.02551772536966136,-0.06467564261842439,-0.04758536830853921,-0.03539781235409034,-0.030776241153528533,-0.05090561429787799,-0.05777223922833308,-0.025845733666931225,-0.012534890842156093
0.0041026068428920695,-0.03623809406821219,0.006179075345260735,0.002651383346978243,-0.006604042587600576,0.0019484047283434426,-0.0064195296513901165,-0.03898091505042852,-0.005342799836226833,-0.0021738518499525824,0.011569287317822044,-0.0021576655704520606,0.005608999905780398,0.015575808652493695,-0.0046991181864276315,-0.003643403082897636,-0.0021635782544348584,-0.0028031971615059825,-0.013475111322124214,-0.009681078518750897,-0.03113905409295085,-0.040259577039721856,-0.022393861026382578,-0.005323514066302465,-0.04004401478946515,-0.031571521124370616,-0.061875021571268764,-0.08902182705098304,-0.030439180436817665,-0.008603098112711958
